time,open,high,low,close,tick_volume,low_time,high_time,velocity,acceleration,candle_way,filling,spread,tick_volume,ret_log_1,ret_log_2,ret_log_5,ret_log_10,ret_log_20,ret_log_50,autocorr_1,autocorr_2,autocorr_5,autocorr_20,autocorr_10,kama_diff,amplitude,rolling_volatility_yang_zhang,rolling_volatility_parkinson,market_regime,kama_trend,labeling
2015-09-02 04:00:00,0.96011,0.96323,0.95983,0.96212,8615,2015-09-02 04:00:00,2015-09-02 04:48:00,0.0020000000000000018,0.0021100000000000563,1,0.5911764705882103,0.0034000000000000696,8615,-0.051131686408503296,-0.048453072733657954,-0.10653705798306301,0.07700178434769755,0.0976194096848928,-0.12700536992333877,0.9423960469478622,0.8798471349780798,0.7241279751471358,-0.2742143614760771,0.43391012223454384,0.01585314196064158,0.20913210177761835,0.002916817389918589,0.002891157176028189,1.0,1,15.2
2015-09-02 08:00:00,0.96212,0.96537,0.96085,0.96334,11785,2015-09-02 08:24:00,2015-09-02 11:36:00,0.0012199999999999989,-0.0007800000000000029,1,0.2699115044247804,0.0045199999999999685,11785,-0.032816103925978,-0.08226984759938927,-0.0019418364775128927,0.15424201075516586,0.03865606739572769,-0.13166183496440842,0.9444120307571422,0.8888873838251735,0.7415403674020906,-0.14268445945969754,0.5194959491363408,0.015739552968747406,0.12672296490189347,0.0029253690197834836,0.0028910859097731863,1.0,1,11.2
2015-09-02 12:00:00,0.96337,0.96546,0.96071,0.96492,25466,2015-09-02 12:00:00,2015-09-02 14:48:00,0.0015800000000000258,0.00036000000000002697,1,0.32631578947369283,0.004750000000000032,25466,-0.04387773143420193,-0.07525393916539891,-0.07175641447443881,0.059922232832821276,-0.13296935900525808,-0.23522146230337637,0.9485496639278038,0.8945485534033676,0.7607900200956557,-0.039275866927578985,0.5921268105153906,0.01567067193469962,0.16076420040554598,0.0029355720808896795,0.0028921641982882066,1.0,1,16.4
2015-09-02 16:00:00,0.9649,0.96995,0.96453,0.96919,34805,2015-09-02 16:00:00,2015-09-02 19:12:00,0.004269999999999996,0.00268999999999997,1,0.7915129151291571,0.00541999999999998,34805,-0.12364784474074131,-0.16210018925099112,-0.2288633218818894,-0.11698591093019883,-0.23201683356417735,-0.4059910842442277,0.9488560003821362,0.8958596771399697,0.7630541370973609,0.04738819923528073,0.6394060398933283,0.015575096771779595,0.44361947996215445,0.002938596903658155,0.002907925618707528,1.0,1,27.2
2015-09-02 20:00:00,0.96919,0.9699,0.96853,0.96969,10712,2015-09-02 20:48:00,2015-09-02 22:24:00,0.000500000000000056,-0.00376999999999994,1,0.3649635036496806,0.0013699999999999823,10712,-0.016480848401778436,-0.13809087175814094,-0.24370728975525346,-0.21873027588226324,-0.2012330636816625,-0.4216836287757687,0.9510619079722034,0.8976398895708462,0.7741669201677713,0.1382050049262022,0.6665187657317336,0.015477082650163121,0.05157616768444214,0.0029368959385087474,0.0027750573478738496,1.0,1,23.2
2015-09-03 00:00:00,0.96967,0.97028,0.96889,0.97009,3616,2015-09-03 00:48:00,2015-09-03 03:36:00,0.00039999999999995595,-0.00010000000000010001,1,0.30215827338127715,0.0013900000000000023,3616,-0.013399394711752666,-0.029659409720611096,-0.21363287717099433,-0.2974101169318025,-0.2125732055569941,-0.45319067023280646,0.9525657116704918,0.9014033094870391,0.7855097830549271,0.20400479612008982,0.6716261733621745,0.015353946946636499,0.043304326308406804,0.002932082696568142,0.0027518182487004314,1.0,1,19.2
2015-09-03 04:00:00,0.97007,0.97063,0.96872,0.96908,4536,2015-09-03 06:00:00,2015-09-03 04:24:00,-0.0010099999999999554,-0.0014099999999999113,-1,0.518324607329818,0.0019099999999999673,4536,0.03430376685304948,0.020444722429132867,-0.159061187254107,-0.16069415291605338,-0.18291918994952427,-0.42043145869994347,0.9554165929489826,0.9041742034096483,0.8115216480429197,0.2639445373924172,0.6806779590893371,0.015237404528223197,0.10210659309490605,0.002928805218850545,0.0027490412113230895,1.0,1,131.6
2015-09-03 08:00:00,0.96907,0.97058,0.96817,0.96912,13919,2015-09-03 10:48:00,2015-09-03 11:36:00,3.999999999992898e-05,0.0010499999999998844,1,0.020746887966802494,0.0024100000000000232,13919,-0.0013141640377649644,0.03294452203852649,-0.12162522638449946,-0.1846542507039448,-0.2075715828828727,-0.47118077278426307,0.9560517046289084,0.907028073721051,0.823466027818008,0.2794389939469322,0.6864905139963744,0.015103471880722252,0.005159452891614805,0.0029300160497221753,0.0027445072726941,1.0,1,11.2
2015-09-03 12:00:00,0.96908,0.97088,0.96837,0.96972,26873,2015-09-03 12:48:00,2015-09-03 14:48:00,0.0006000000000000449,0.000560000000000116,1,0.2549800796812633,0.0025100000000000122,26873,-0.01973188515610569,-0.021020118260001164,-0.017469429051875318,-0.24233463936957256,-0.26204016097714755,-0.45788581862881583,0.9623315403145929,0.9169101820866753,0.8455966825296091,0.30643097757045484,0.7089656348287963,0.014928918751821119,0.06602021869197172,0.002931354019974143,0.002727454145888649,1.0,1,7.2
2015-09-03 16:00:00,0.96975,0.97697,0.96953,0.97667,33277,2015-09-03 16:00:00,2015-09-03 19:12:00,0.006950000000000012,0.006349999999999967,1,0.9301075268817252,0.007440000000000002,33277,-0.232258274375731,-0.2474072659352995,-0.23302996714143953,-0.419946155172897,-0.38153244542342524,-0.6408785731261342,0.9584588262604976,0.9132372001016122,0.84021170410302,0.38898732605776143,0.6740264322595303,0.01458002571898176,0.7110490027846033,0.0029336231263460003,0.002624504585441305,1.0,1,119.6
2015-09-03 20:00:00,0.97664,0.97701,0.97274,0.97328,11225,2015-09-03 23:36:00,2015-09-03 20:00:00,-0.003390000000000004,-0.010340000000000016,-1,0.786885245901621,0.004269999999999996,11225,0.14729090312031978,-0.1191769022453798,-0.108111492180329,-0.2986482002215902,-0.24464286018318349,-0.5977288711098949,0.9566747109817713,0.908767013657273,0.8336205688497026,0.45933585958759177,0.640790301905033,0.014292107308405688,0.34462952326248447,0.002935081078467934,0.00262504797675928,1.0,1,-3.6
2015-09-04 00:00:00,0.97332,0.97408,0.97201,0.97395,2781,2015-09-04 00:00:00,2015-09-04 01:12:00,0.0006699999999999484,0.0040599999999999525,1,0.30434782608697986,0.0020699999999999052,2781,-0.025408748975543127,0.11813967656101121,-0.1596020777774021,-0.29327676905201316,-0.18427035686320825,-0.6238682872516133,0.9533016173928948,0.901659829422713,0.8386126786963234,0.534547765462329,0.5895639632956748,0.014015759389821358,0.06470597297755518,0.002934794376742694,0.002617852601158835,1.0,1,-16.4
2015-09-04 04:00:00,0.97393,0.97437,0.97088,0.9717,6460,2015-09-04 07:36:00,2015-09-04 04:00:00,-0.0022499999999999742,-0.0029199999999999227,-1,0.6389684813753463,0.003489999999999993,6460,0.08762362169965177,0.05998846611601416,-0.08476059344936171,-0.19607679346709805,-0.14790391990552532,-0.585527481805644,0.948436802680051,0.8949018633513951,0.822595702627133,0.531280498434619,0.5326523126956464,0.01373591120289841,0.229231662751906,0.002922677081310058,0.0026369569286585153,1.0,1,-4.0
2015-09-04 08:00:00,0.97169,0.9754,0.96983,0.9746,15455,2015-09-04 08:00:00,2015-09-04 11:36:00,0.0029000000000000137,0.005149999999999988,1,0.5224416517055528,0.005570000000000075,15455,-0.1038037664065874,-0.02527580666554552,-0.16325534150667254,-0.17787279295275737,-0.2740500931696792,-0.6182839856498419,0.9450464454054174,0.8917901394998314,0.801613942185774,0.5266401576292697,0.5105995207700861,0.013224324959342115,0.29903046308617603,0.002927929299803993,0.0026047118713252043,1.0,1,106.8
2015-09-04 12:00:00,0.97459,0.97532,0.973,0.97316,23597,2015-09-04 12:48:00,2015-09-04 14:00:00,-0.0014399999999999968,-0.0043400000000000105,-1,0.616379310344801,0.0023199999999999887,23597,0.057470978189714694,-0.052298492212035974,0.1525141372151928,-0.11605619431010816,-0.3094014667930759,-0.5630028067654999,0.9424808122590032,0.8947449043834201,0.7871395943264289,0.5213105422781775,0.4801203191246009,0.012780506210661513,0.14683609292773006,0.00292732887096932,0.0025546484446602046,1.0,1,-4.4
2015-09-04 16:00:00,0.97317,0.97695,0.96823,0.97541,30408,2015-09-04 16:24:00,2015-09-04 18:00:00,0.0022499999999999742,0.003689999999999971,1,0.25688073394495786,0.00871999999999995,30408,-0.0848828011007905,-0.03229012052182134,-0.0807165767011242,-0.18010167933060672,-0.42394773475307945,-0.5792720632875121,0.9447364678468092,0.8911051727712327,0.7813943085890988,0.48716253866837295,0.46059069044737716,0.012193364349758817,0.2299110121216496,0.0029622252057982697,0.0026472626545608418,1.0,1,-0.4
2015-09-04 20:00:00,0.97541,0.97557,0.97148,0.97251,9871,2015-09-04 20:48:00,2015-09-04 20:00:00,-0.0029000000000000137,-0.005149999999999988,-1,0.7090464547677229,0.004090000000000038,9871,0.11959237423561242,0.0245582374194091,0.0560557663582002,-0.11249292820137513,-0.25511012531106214,-0.4693082307034253,0.9515892012091587,0.9046870338414639,0.7899462259497548,0.4855471114161226,0.45131207272498425,0.011787926125459203,0.2977535011704807,0.002961522229725037,0.0026323711104914898,1.0,1,-0.8
2015-09-05 00:00:00,0.97252,0.97293,0.97148,0.97194,1181,2015-09-05 00:00:00,2015-09-05 00:00:00,-0.0005699999999999594,0.0023300000000000542,-1,0.4000000000000306,0.0014499999999999513,1181,0.02103267165860334,0.14314039303438642,-0.008602407089911779,-0.09263385540923952,-0.2601828709527736,-0.5356340790827138,0.9476930725613321,0.8942203621128225,0.7673416027166168,0.45897523105632976,0.39216676642609294,0.011297343492267298,0.059656665603820595,0.002961869981173861,0.002634899453534105,1.0,1,94.4
2015-09-07 00:00:00,0.97124,0.97227,0.9709,0.97179,840,2015-09-07 00:48:00,2015-09-07 02:00:00,-0.00014999999999998348,0.00041999999999997595,1,0.4014598540146405,0.0013699999999999823,840,0.0054229055085184275,0.026569635358118182,0.11222722325123025,-0.06934981191366751,-0.2948785896227937,-0.5465781526601737,0.940878973803747,0.8780440104420095,0.7538223121865535,0.387149373575643,0.4097322864466563,0.010874479322418584,0.05661261020159755,0.002957017067325431,0.002624601467500425,1.0,1,39.6
2015-09-07 04:00:00,0.97181,0.97323,0.97066,0.97186,6591,2015-09-07 05:12:00,2015-09-07 05:36:00,6.999999999990347e-05,0.00021999999999988695,1,0.01945525291828525,0.0025700000000000722,6591,-0.002517143166177571,0.002892112112799161,0.0491328944045506,0.2091404926187388,-0.2986334083203632,-0.5218595139105741,0.933716536555935,0.8620045432419651,0.7294976056595303,0.3438988816699514,0.467398037885357,0.010219361225273116,0.0051449062855314425,0.0029583054887300218,0.002625550009187699,1.0,1,42.4
2015-09-07 08:00:00,0.97186,0.97397,0.97186,0.97264,14654,2015-09-07 08:00:00,2015-09-07 10:24:00,0.0007800000000000029,0.0007100000000000994,1,0.3696682464454892,0.0021100000000000563,14654,-0.02810665597204909,-0.03055305066122249,0.11422370631771406,0.024287383064509394,-0.2816142003973888,-0.5441390958597216,0.9240350636168049,0.8416014484352634,0.7033003246556612,0.3367397391604524,0.5296960860997458,0.00949807492565613,0.08022627924916462,0.002960126967430674,0.0025890444470124834,1.0,1,38.4
2015-09-07 12:00:00,0.97264,0.9751,0.97155,0.97499,40281,2015-09-07 13:12:00,2015-09-07 15:36:00,0.0023500000000000743,0.0015700000000000713,1,0.6619718309859473,0.003549999999999942,40281,-0.086989234487441,-0.11265091397247973,-0.09136730253997638,-0.04043320034573605,-0.3218518510379189,-0.5499161272842873,0.9135463317175296,0.833334404617739,0.6763582918572332,0.3936373487482801,0.5832200492650695,0.008553638827782928,0.24131893634828733,0.0029620503044213687,0.002589964010839796,1.0,1,34.4
2015-09-07 16:00:00,0.97498,0.97637,0.97447,0.97493,13817,2015-09-07 18:48:00,2015-09-07 16:24:00,-6.0000000000060005e-05,-0.0024100000000001343,-1,0.026315789473681135,0.0019000000000000128,13817,0.0024297548059697416,-0.08477084219203479,-0.10792232471470753,-0.11559634003333363,-0.2890073738101633,-0.5311245748234396,0.9137059984640944,0.8184115534024033,0.640922904031593,0.4403806620835791,0.5766821469063369,0.007694739040122078,0.005128441825519587,0.00295234700952499,0.002517630659493757,1.0,1,-15.6
2015-09-07 20:00:00,0.97493,0.97614,0.97436,0.97526,2931,2015-09-07 20:00:00,2015-09-07 20:24:00,0.0003300000000000525,0.0003900000000001125,1,0.1853932584269954,0.0017800000000000038,2931,-0.013329414176516896,-0.010932046578703392,-0.12456062254856481,-0.026312492092404494,-0.1995050085871386,-0.47585276767022944,0.9107461617449364,0.8113374885550388,0.6508938464068285,0.4609457260418854,0.5773388509518753,0.006900736255939455,0.03384285633708023,0.0029472895094292593,0.0024979943785175098,1.0,1,-11.6
2015-09-08 00:00:00,0.97521,0.97581,0.97381,0.97579,2914,2015-09-08 00:48:00,2015-09-08 03:36:00,0.0005300000000000304,0.00019999999999997797,1,0.2900000000000122,0.0020000000000000018,2914,-0.021687492575519385,-0.034727825181047,-0.1413854518049903,-0.09919923387431395,-0.2037427426224908,-0.5019862683281637,0.9054790166407495,0.7999962166044967,0.6875271348532249,0.43678400089191644,0.5851614500818701,0.006219997401467392,0.059456688877501274,0.0029357676606015896,0.0024958331315481463,1.0,1,-7.6
2015-09-08 04:00:00,0.9758,0.97619,0.97053,0.97078,5396,2015-09-08 07:36:00,2015-09-08 04:00:00,-0.00501000000000007,-0.0055400000000001,-1,0.8869257950530081,0.005659999999999998,5396,0.2100356018403271,0.18379296370930098,0.06900019221052456,0.19110535621915958,-0.02341471869559153,-0.3829045395211662,0.8902894236125126,0.7748825684231238,0.7094891522167106,0.30522147164739566,0.563049720097191,0.005931484889868832,0.5157763873049168,0.0029321569954410187,0.002525147421263814,1.0,1,-3.6
2015-09-08 08:00:00,0.97079,0.97575,0.96992,0.97564,12449,2015-09-08 08:00:00,2015-09-08 11:36:00,0.0048599999999999755,0.009870000000000045,1,0.8319039451114766,0.005830000000000002,12449,-0.16839404201462205,0.006272815864838632,-0.02631276375945646,-0.11527594005235964,-0.21480114020607866,-0.477932585664706,0.8737494792419429,0.7935392505622438,0.7378850369313995,0.2641961668458809,0.5615930608671786,0.005539440346783997,0.49834825809301236,0.0029351104750099037,0.0025359781680155532,1.0,1,7.6
2015-09-08 12:00:00,0.97564,0.97886,0.97504,0.9783,14952,2015-09-08 12:00:00,2015-09-08 15:36:00,0.0026599999999999957,-0.0021999999999999797,1,0.6963350785340422,0.0038199999999999346,14952,-0.11040257359826189,-0.26020547999585575,-0.1359098676720062,-0.22916448351588248,-0.3005699492941787,-0.5363933206084504,0.8972017883331931,0.8201017336368643,0.7393631000872861,0.20193150716426986,0.5506916866602701,0.004723988761777931,0.27227038701290684,0.002936831470445849,0.0024488233130244507,1.0,1,-24.4
2015-09-08 16:00:00,0.9783,0.97909,0.97729,0.97808,19928,2015-09-08 18:00:00,2015-09-08 18:48:00,-0.00021999999999999797,-0.0028799999999999937,-1,0.12222222222221948,0.0018000000000000238,19928,0.010251430376631898,-0.10128292751827361,-0.11525862359612227,-0.2254625602354633,-0.2791765860032275,-0.40920082216025333,0.9053356615458754,0.8284800201749768,0.7515924385848225,0.26869112783631344,0.5653231770004478,0.003906714240152986,0.022490518201985096,0.002928482810203585,0.002393673639108279,1.0,1,-20.4
2015-09-08 20:00:00,0.97808,0.98208,0.97777,0.97988,9533,2015-09-08 20:00:00,2015-09-08 22:24:00,0.0018000000000000238,0.0020200000000000218,1,0.41763341067286663,0.004309999999999925,9533,-0.0829572480090186,-0.07355624808458816,-0.1706682062629855,-0.28792365661673636,-0.1389996593794105,-0.4094179225455359,0.9112306520373218,0.8409857000398572,0.7715453198627891,0.4781691204128051,0.5907232005102002,0.003085638522323353,0.18386483891397412,0.002932832173712427,0.0024192032740509685,1.0,1,-16.4
2015-09-09 00:00:00,0.97988,0.97988,0.97738,0.97795,3380,2015-09-09 03:12:00,2015-09-09 00:00:00,-0.0019299999999999873,-0.003730000000000011,-1,0.7720000000000113,0.0024999999999999467,3380,0.09700149154687154,0.005997266746354368,-0.24813929992383899,-0.1962607671030443,-0.17674004446970093,-0.3662402039451299,0.9145787015107113,0.8560145567271805,0.7724330140752127,0.599107648374676,0.6075202146836037,0.002448844877912859,0.19715705653708315,0.0029148941909394165,0.0024056759936024316,1.0,1,-12.4
2015-09-09 04:00:00,0.97795,0.98026,0.97778,0.97968,6568,2015-09-09 04:00:00,2015-09-09 06:48:00,0.0017300000000000093,0.0036599999999999966,1,0.6975806451612835,0.0024800000000000377,6568,-0.07926917309766457,0.010043090425046364,-0.1675608893260665,-0.1894646629893617,-0.22223720065801145,-0.42908915007814685,0.9238457956522446,0.8691488548270435,0.7840395745915326,0.7163935758089764,0.6288035626617188,0.0018247238897295404,0.17674432860142206,0.0029139476893026285,0.0023909120280499584,1.0,1,-8.4
2015-09-09 08:00:00,0.97966,0.98234,0.97729,0.97732,12797,2015-09-09 11:36:00,2015-09-09 10:00:00,-0.0023600000000000287,-0.004090000000000038,-1,0.4633663366336652,0.005049999999999999,12797,0.11748364906566988,0.02890164425407349,0.04568321289274668,-0.09643545419834476,-0.2008842086768976,-0.4429954740275327,0.9220138901828772,0.8699208395068699,0.781312075238006,0.7266052657416748,0.6383415395016351,0.0014405029642148293,0.2391439871638963,0.002925686490167933,0.0024019295905713892,1.0,1,-4.4
2015-09-09 12:00:00,0.97732,0.97951,0.9715,0.97868,16985,2015-09-09 12:24:00,2015-09-09 15:36:00,0.0013600000000000279,0.0037200000000000566,1,0.16978776529338757,0.008009999999999962,16985,-0.060615681196903526,0.04974661645115286,-0.027669367158554392,-0.13973885758020588,-0.16237447208752964,-0.4711401150717518,0.9226829280529765,0.8714273898809909,0.7801540170395256,0.7354166625435343,0.6433695209629137,0.0011141173855607756,0.13905930470347933,0.0029632975351798784,0.0025041357790614224,1.0,1,-0.4
2015-09-09 16:00:00,0.97867,0.98008,0.97669,0.97677,22087,2015-09-09 19:36:00,2015-09-09 17:12:00,-0.0019099999999999673,-0.003269999999999995,-1,0.5604719764011831,0.003390000000000004,22087,0.09064802486237089,0.02453765188928081,0.15640244897996958,-0.04095868270556546,-0.13609484663498617,-0.3900267339835529,0.9216229740672743,0.8707728471220004,0.7760218468100772,0.736634012359965,0.6403421573567449,0.0008782192864239535,0.19432966493474743,0.0029657729937198002,0.0024586675038262822,1.0,1,-6.8
2015-09-09 20:00:00,0.97676,0.97803,0.97313,0.97512,14998,2015-09-09 22:48:00,2015-09-09 21:12:00,-0.0016500000000000403,0.00025999999999992696,-1,0.3346938775510218,0.004899999999999904,14998,0.07193092536613199,0.16909934653946546,0.1299743498824557,-0.15041669422927206,0.011943226057893996,-0.3466794285285788,0.9195441673127002,0.8653298017479685,0.7699577427926504,0.7061331419641471,0.6334935819130576,0.0007243315924981841,0.1680431174047559,0.0029672104952977603,0.0025130277254840514,1.0,1,-23.2
2015-09-10 00:00:00,0.97512,0.97602,0.97409,0.97528,5176,2015-09-10 02:00:00,2015-09-10 00:00:00,0.000160000000000049,0.0018100000000000893,1,0.082901554404171,0.0019299999999999873,5176,-0.006512030614392428,0.06495047836363366,0.21926614111468412,0.01496482218434636,-0.10203620181303008,-0.3488280848462728,0.9178476857560229,0.8638553191409879,0.7686248081054803,0.6964540059436418,0.6209963255244508,0.0005749406971506943,0.016406890894180577,0.002960253063475064,0.0025173359576539187,1.0,1,-19.2
2015-09-10 04:00:00,0.97528,0.97864,0.97347,0.97792,7835,2015-09-10 04:00:00,2015-09-10 07:36:00,0.0026399999999999757,0.0024799999999999267,1,0.510638297872335,0.005170000000000008,7835,-0.1079978231037475,-0.11380656858780058,-0.02675260349489128,0.017708464516962952,-0.2155141701238087,-0.4359368666023574,0.9144661608827991,0.858649452771271,0.773567783123063,0.6922813696124395,0.6108862901225484,0.0003356648214568603,0.2703256194962088,0.002958799900453391,0.0025725994048567385,1.0,1,-15.2
2015-09-10 08:00:00,0.9779,0.97926,0.97478,0.97649,15115,2015-09-10 10:00:00,2015-09-10 11:36:00,-0.0014300000000000423,-0.004070000000000018,-1,0.31473214285714507,0.0044800000000000395,15115,0.06554084713209551,-0.049535244786293786,0.10395163575061961,0.0734059926157491,-0.1686068706514865,-0.42901377891574355,0.9126751531099531,0.8598477707623812,0.7711460874836946,0.6616499548323722,0.5727128404141785,0.0002560904392712171,0.14429054589923426,0.002964718886205676,0.0026059512272835414,1.0,1,-11.2
2015-09-10 12:00:00,0.9765,0.97834,0.97513,0.9763,17141,2015-09-10 12:48:00,2015-09-10 13:36:00,-0.00019000000000002348,0.0012400000000000189,-1,0.06230529595018475,0.003209999999999935,17141,0.008179364618989826,0.07425629423721625,0.02047703138838175,0.18008213822533414,-0.15969142612060105,-0.37160534665054745,0.9119226738443218,0.865829876253082,0.7630156582395596,0.7000296368434945,0.5542524024159502,0.00020868505234461487,0.020483408439173394,0.0029688544177634566,0.002615087335248644,1.0,1,-7.2
2015-09-10 16:00:00,0.9763,0.97759,0.97007,0.97336,23252,2015-09-10 19:12:00,2015-09-10 17:12:00,-0.0029399999999999427,-0.002749999999999919,-1,0.3909574468085045,0.007519999999999971,23252,0.12573971816906604,0.13494755379004975,0.07170294141926847,0.21099683449735318,-0.026674333200455647,-0.24693521794376216,0.9112859269367607,0.8614143951027224,0.768770253483987,0.6572377898789965,0.5327803815998219,0.0001877636078045919,0.30159104664402436,0.0029898503349253757,0.0026177385607242015,1.0,1,-3.2
2015-09-10 20:00:00,0.97337,0.97382,0.9705,0.97336,11386,2015-09-10 22:24:00,2015-09-10 20:00:00,0.0,0.0029399999999999427,-1,0.003012048192757386,0.0033199999999999896,11386,0.0,0.12573971816906604,0.0787276488934543,0.3152560977800378,0.06606154446944013,-0.16554343571702146,0.9110837798561487,0.8602895241146294,0.7761904835122354,0.6043860617862513,0.5398063746524461,0.00016134928317423913,0.0010273638357609417,0.00299460517750996,0.0026009686645070483,1.0,1,-26.0
2015-09-11 00:00:00,0.97334,0.97376,0.97187,0.97323,5450,2015-09-11 03:12:00,2015-09-11 02:00:00,-0.00012999999999996348,-0.00012999999999996348,-1,0.058201058201029915,0.0018899999999999473,5450,0.0049466886984650404,0.0049466886984650404,0.21531517169048708,0.18280232678092556,0.06873824717094812,-0.19460217869997354,0.9103822046982036,0.8662860253677865,0.775455480912922,0.5564853516267723,0.5341561101244418,0.00011144291409492801,0.011301931089037999,0.0029887803148323797,0.0025992883134558454,1.0,1,-22.0
2015-09-11 04:00:00,0.97323,0.97415,0.97158,0.97362,6756,2015-09-11 04:48:00,2015-09-11 04:48:00,0.00039000000000000146,0.0005199999999999649,1,0.15175097276264876,0.002569999999999961,6756,-0.014765046307149254,-0.009891395696384087,0.12372133844086908,0.2405340096996731,0.06718320439484882,-0.24566330679901405,0.9116326528315657,0.8815969691830652,0.7810904404104979,0.5129801802151641,0.4979666267160146,5.9915607363736356e-05,0.04006471993219832,0.0029887220443857924,0.00258605709194152,1.0,1,-18.0
2015-09-11 08:00:00,0.97362,0.97369,0.97098,0.973,10084,2015-09-11 11:36:00,2015-09-11 08:00:00,-0.0006200000000000649,-0.0010100000000000664,-1,0.22878228782289364,0.002710000000000101,10084,0.02382722160390549,0.008710365266403786,0.14116251152167902,0.16453013208935308,0.11683251190803512,-0.3052277776793698,0.9085529360707114,0.8722769029028876,0.7602875512689699,0.43994029385472755,0.44248015724310474,3.034421628034245e-05,0.06370015719555587,0.0029911839630007257,0.002529128393049351,1.0,1,-14.0
2015-09-11 12:00:00,0.97298,0.9792,0.97153,0.97802,16626,2015-09-11 12:00:00,2015-09-11 14:24:00,0.0050200000000000244,0.005640000000000089,1,0.6571056062581583,0.007669999999999955,16626,-0.18800922647977591,-0.16866174237878284,-0.1768848380424568,-0.11786505980330353,-0.2505528813718272,-0.4857751494892957,0.8974007032050672,0.8519283536615714,0.7067158531779759,0.48470921580811216,0.39630769205123884,-8.856776157351032e-05,0.5166581240389589,0.0030049902481281685,0.0026551786344722193,1.0,-1,-10.0
2015-09-11 16:00:00,0.97806,0.97959,0.9727,0.97354,20659,2015-09-11 19:36:00,2015-09-11 16:00:00,-0.0044800000000000395,-0.009500000000000064,-1,0.6560232220609741,0.006889999999999952,20659,0.20657700794214984,-0.02027060200933628,-0.006848170693449562,0.07134033782208826,0.08737275547651357,-0.2833974383029163,0.8808972833424532,0.8436055925767618,0.6807920230588088,0.41454149318148786,0.3321498695927723,-0.00011963822955129988,0.46320967411355596,0.0030159000179381568,0.0025873470570908167,1.0,-1,-3.6
2015-09-11 20:00:00,0.97356,0.97431,0.96821,0.96866,12658,2015-09-11 22:00:00,2015-09-11 20:24:00,-0.0048799999999999955,-0.00039999999999995595,-1,0.8032786885245935,0.006099999999999994,12658,0.1873945062853586,0.43268291064073416,0.17345829314901184,0.4261216670100172,0.4513760919471361,-0.17231313375327428,0.8556785043588833,0.7772995653416965,0.610088576228265,0.17896047211406904,0.17053425695095611,-0.00011155659144423957,0.5045772363583957,0.003015609553805729,0.0026358939678687234,1.0,-1,-2.0
2015-09-12 00:00:00,0.96865,0.96934,0.96815,0.96931,1452,2015-09-12 00:24:00,2015-09-12 00:24:00,0.0006500000000000394,0.005530000000000035,1,0.5546218487394793,0.0011900000000000244,1452,-0.021066935059930736,0.16237974333092664,0.1659524656387963,0.31020566524605964,0.4063826126342245,-0.23191407653924712,0.8301449258300012,0.7197710994914147,0.5544047579692174,-0.027125293955923533,0.015015541765427437,-0.0001047096798433289,0.06811286094656174,0.003002392320912854,0.00263431443954039,1.0,-1,91.6
2015-09-14 00:00:00,0.969,0.96928,0.96799,0.96901,2076,2015-09-14 02:24:00,2015-09-14 02:48:00,-0.00029999999999996696,-0.0009500000000000064,1,0.007751937984546828,0.0012900000000000134,2076,0.009930653230571851,-0.011345490256070012,0.1501268089098966,0.3124815978240316,0.5488360903415863,-0.22647012253414645,0.7979099383859366,0.6685650391072433,0.5085281595070776,-0.2659015257261906,0.03664882408167837,-9.856459055590516e-05,0.0010319864190654858,0.0029976546421998343,0.002633840332617026,1.0,-1,45.2
2015-09-14 04:00:00,0.96901,0.96921,0.96791,0.96794,4543,2015-09-14 07:36:00,2015-09-14 04:00:00,-0.0010700000000000154,-0.0007700000000000484,-1,0.8230769230769552,0.0012999999999999678,4543,0.03509586036443424,0.045375038414114055,0.46613919470495,0.2068014007018668,0.4614326761169327,-0.15617629700108426,0.7660462027599861,0.6203990640736826,0.3960878290865842,-0.44231902148678276,0.011317590147541962,-9.312365196700867e-05,0.11048297581249031,0.0029738828861455794,0.0026223517439204246,1.0,-1,41.2
2015-09-14 08:00:00,0.96795,0.97092,0.96671,0.97029,9766,2015-09-14 10:48:00,2015-09-14 11:36:00,0.0023499999999999632,0.0034199999999999786,1,0.5558194774346752,0.004210000000000047,9766,-0.07441708834444116,-0.04193295972127109,0.12469687039851829,0.11699475425164074,0.4691341617177853,-0.19247125276170118,0.7330479426405211,0.6121797566635648,0.33025574239901834,-0.5402720954464676,0.006706342442736554,-9.303393257753534e-05,0.24145616641902024,0.002977669175209993,0.0026536219082393627,1.0,-1,35.6
2015-09-14 12:00:00,0.97028,0.97089,0.96849,0.97078,13824,2015-09-14 13:36:00,2015-09-14 15:36:00,0.0004899999999999904,-0.0018599999999999728,1,0.20833333333330442,0.0024000000000000687,13824,-0.016739769506730062,-0.08991113294492326,-0.06865856447095597,0.09289033127486257,0.2926732267482841,-0.169550874146564,0.7283433655136634,0.6052715736766897,0.2896424521266969,-0.6184187740449257,-0.04940676016995409,-9.50092016990256e-05,0.05151824260970242,0.002981225525587363,0.00263784133525812,1.0,-1,-83.6
